Date,Temperature,Humidity,Outside Temperature,Previous Date,Temperature on Previous day,2 days before Date,Temperature 2 days before
1/18/2020 19:44,72.8,66.53,64,1/17/2020 19:44,67.1,1/16/2020 19:44,67.8
1/18/2020 21:44,72.9,66.87,61,1/17/2020 21:44,68.4,1/16/2020 21:44,68.9
1/18/2020 23:44,73,66.68,58,1/17/2020 23:44,69.2,1/16/2020 23:44,69.5
1/19/2020 1:44,73,65.69,52,1/18/2020 1:44,69.8,1/17/2020 1:44,69.9
1/19/2020 3:44,72.9,63.61,48,1/18/2020 3:44,70.3,1/17/2020 3:44,70.1
1/19/2020 5:44,72.8,58.61,47,1/18/2020 5:44,70.7,1/17/2020 5:44,70.4
1/19/2020 7:44,72.4,53.52,45,1/18/2020 7:44,71.1,1/17/2020 7:44,68.5
1/19/2020 9:44,72.2,48.83,52,1/18/2020 9:44,71.4,1/17/2020 9:44,67.7
1/19/2020 11:44,71.9,43.71,54,1/18/2020 11:44,72.1,1/17/2020 11:44,66.6
1/19/2020 13:44,71.7,40.07,52,1/18/2020 13:44,72.6,1/17/2020 13:44,66.1
1/19/2020 15:44,71.6,38.49,48,1/18/2020 15:44,72.7,1/17/2020 15:44,66
1/19/2020 17:44,71.5,37.53,46,1/18/2020 17:44,72.7,1/17/2020 17:44,65.7
1/19/2020 19:44,71.3,36.03,42,1/18/2020 19:44,72.8,1/17/2020 19:44,67.1
1/19/2020 21:44,71.1,35.69,39,1/18/2020 21:44,72.9,1/17/2020 21:44,68.4
1/19/2020 23:44,70.8,35.37,39,1/18/2020 23:44,73,1/17/2020 23:44,69.2
1/20/2020 1:44,70.5,34.58,37,1/19/2020 1:44,73,1/18/2020 1:44,69.8
1/20/2020 3:44,70.3,33.95,37,1/19/2020 3:44,72.9,1/18/2020 3:44,70.3
1/20/2020 5:44,69.9,33.39,43,1/19/2020 5:44,72.8,1/18/2020 5:44,70.7
1/20/2020 7:44,68.9,37.88,47,1/19/2020 7:44,72.4,1/18/2020 7:44,71.1
1/20/2020 9:44,67.5,39.71,50,1/19/2020 9:44,72.2,1/18/2020 9:44,71.4
1/20/2020 11:44,67.2,40.42,52,1/19/2020 11:44,71.9,1/18/2020 11:44,72.1
1/20/2020 13:44,66.5,41.99,50,1/19/2020 13:44,71.7,1/18/2020 13:44,72.6
1/20/2020 15:44,66,42.36,46,1/19/2020 15:44,71.6,1/18/2020 15:44,72.7
1/20/2020 17:44,64.9,43.54,42,1/19/2020 17:44,71.5,1/18/2020 17:44,72.7
1/20/2020 19:44,66.2,41.2,40,1/19/2020 19:44,71.3,1/18/2020 19:44,72.8
1/20/2020 21:44,66.8,39.12,37,1/19/2020 21:44,71.1,1/18/2020 21:44,72.9
1/20/2020 23:44,66.9,38.85,36,1/19/2020 23:44,70.8,1/18/2020 23:44,73
1/21/2020 1:44,66.9,37.34,34,1/20/2020 1:44,70.5,1/19/2020 1:44,73
1/21/2020 3:44,66.9,36.06,34,1/20/2020 3:44,70.3,1/19/2020 3:44,72.9
1/21/2020 5:44,66.9,35.19,37,1/20/2020 5:44,69.9,1/19/2020 5:44,72.8
1/21/2020 7:44,65.2,37.31,42,1/20/2020 7:44,68.9,1/19/2020 7:44,72.4
1/21/2020 9:44,64.6,39.13,48,1/20/2020 9:44,67.5,1/19/2020 9:44,72.2
1/21/2020 11:44,64.3,41.47,50,1/20/2020 11:44,67.2,1/19/2020 11:44,71.9
1/21/2020 13:44,65,42.34,52,1/20/2020 13:44,66.5,1/19/2020 13:44,71.7
1/21/2020 15:44,64.8,43.4,45,1/20/2020 15:44,66,1/19/2020 15:44,71.6
1/21/2020 17:44,64.6,44.13,39,1/20/2020 17:44,64.9,1/19/2020 17:44,71.5
1/21/2020 19:44,65,43.72,40,1/20/2020 19:44,66.2,1/19/2020 19:44,71.3
1/21/2020 21:44,65.7,41.52,41,1/20/2020 21:44,66.8,1/19/2020 21:44,71.1
1/21/2020 23:44,66.1,40.09,43,1/20/2020 23:44,66.9,1/19/2020 23:44,70.8
1/22/2020 1:44,66.3,39.01,40,1/21/2020 1:44,66.9,1/20/2020 1:44,70.5
1/22/2020 3:44,66.3,37.44,37,1/21/2020 3:44,66.9,1/20/2020 3:44,70.3
1/22/2020 5:44,66.4,35.89,40,1/21/2020 5:44,66.9,1/20/2020 5:44,69.9
1/22/2020 7:44,65.8,36.4,42,1/21/2020 7:44,65.2,1/20/2020 7:44,68.9
1/22/2020 9:44,65.3,38.31,45,1/21/2020 9:44,64.6,1/20/2020 9:44,67.5
1/22/2020 11:44,67,41.12,46,1/21/2020 11:44,64.3,1/20/2020 11:44,67.2
1/22/2020 13:44,67,43.49,46,1/21/2020 13:44,65,1/20/2020 13:44,66.5
1/22/2020 15:44,67.1,44.55,46,1/21/2020 15:44,64.8,1/20/2020 15:44,66
1/22/2020 17:44,66,44.34,46,1/21/2020 17:44,64.6,1/20/2020 17:44,64.9
1/22/2020 19:44,66.1,44.9,47,1/21/2020 19:44,65,1/20/2020 19:44,66.2
1/22/2020 21:44,66.6,44.23,48,1/21/2020 21:44,65.7,1/20/2020 21:44,66.8
1/22/2020 23:44,66.9,44.01,49,1/21/2020 23:44,66.1,1/20/2020 23:44,66.9
1/23/2020 1:44,67.1,44.25,50,1/22/2020 1:44,66.3,1/21/2020 1:44,66.9
1/23/2020 3:44,67.3,44.31,52,1/22/2020 3:44,66.3,1/21/2020 3:44,66.9
1/23/2020 5:44,67.4,44.55,55,1/22/2020 5:44,66.4,1/21/2020 5:44,66.9
1/23/2020 7:44,65.8,46.25,58,1/22/2020 7:44,65.8,1/21/2020 7:44,65.2
1/23/2020 9:44,65.6,49.41,61,1/22/2020 9:44,65.3,1/21/2020 9:44,64.6
1/23/2020 11:44,65,53.45,64,1/22/2020 11:44,67,1/21/2020 11:44,64.3
1/23/2020 13:44,65.2,57.41,68,1/22/2020 13:44,67,1/21/2020 13:44,65
1/23/2020 15:44,65.2,60.15,63,1/22/2020 15:44,67.1,1/21/2020 15:44,64.8
1/23/2020 17:44,65.2,61.39,60,1/22/2020 17:44,66,1/21/2020 17:44,64.6
1/23/2020 19:44,66.3,59.58,57,1/22/2020 19:44,66.1,1/21/2020 19:44,65
1/23/2020 21:44,67.2,59.19,54,1/22/2020 21:44,66.6,1/21/2020 21:44,65.7
1/23/2020 23:44,67.6,58.53,50,1/22/2020 23:44,66.9,1/21/2020 23:44,66.1
1/24/2020 1:44,68,56.89,47,1/23/2020 1:44,67.1,1/22/2020 1:44,66.3
1/24/2020 3:44,68.1,54.6,43,1/23/2020 3:44,67.3,1/22/2020 3:44,66.3
1/24/2020 5:44,68.2,52.53,49,1/23/2020 5:44,67.4,1/22/2020 5:44,66.4
1/24/2020 7:44,67,51.81,56,1/23/2020 7:44,65.8,1/22/2020 7:44,65.8
1/24/2020 9:44,66,52.56,61,1/23/2020 9:44,65.6,1/22/2020 9:44,65.3
1/24/2020 11:44,65.7,53.6,64,1/23/2020 11:44,65,1/22/2020 11:44,67
1/24/2020 13:44,65.6,53.31,61,1/23/2020 13:44,65.2,1/22/2020 13:44,67
1/24/2020 15:44,65.8,51.74,57,1/23/2020 15:44,65.2,1/22/2020 15:44,67.1
1/24/2020 17:44,65.4,50.66,53,1/23/2020 17:44,65.2,1/22/2020 17:44,66
1/24/2020 19:44,66.5,48.95,48,1/23/2020 19:44,66.3,1/22/2020 19:44,66.1
1/24/2020 21:44,67,47.52,45,1/23/2020 21:44,67.2,1/22/2020 21:44,66.6
1/24/2020 23:44,67.3,46.38,43,1/23/2020 23:44,67.6,1/22/2020 23:44,66.9
1/25/2020 1:44,67.4,45.15,42,1/24/2020 1:44,68,1/23/2020 1:44,67.1
1/25/2020 3:44,67.5,44.1,42,1/24/2020 3:44,68.1,1/23/2020 3:44,67.3
1/25/2020 5:44,67.5,43.06,49,1/24/2020 5:44,68.2,1/23/2020 5:44,67.4
1/25/2020 7:44,67.4,42,52,1/24/2020 7:44,67,1/23/2020 7:44,65.8
1/25/2020 9:44,67.5,41.54,63,1/24/2020 9:44,66,1/23/2020 9:44,65.6
1/25/2020 11:44,67.7,41.48,64,1/24/2020 11:44,65.7,1/23/2020 11:44,65
1/25/2020 13:44,68,41.59,60,1/24/2020 13:44,65.6,1/23/2020 13:44,65.2
1/25/2020 15:44,68.3,42.24,55,1/24/2020 15:44,65.8,1/23/2020 15:44,65.2
1/25/2020 17:44,68.3,43.11,55,1/24/2020 17:44,65.4,1/23/2020 17:44,65.2
1/25/2020 19:44,68.3,43.5,54,1/24/2020 19:44,66.5,1/23/2020 19:44,66.3
1/25/2020 21:44,68.3,43.75,54,1/24/2020 21:44,67,1/23/2020 21:44,67.2
1/25/2020 23:44,68.4,43.93,52,1/24/2020 23:44,67.3,1/23/2020 23:44,67.6
1/26/2020 1:44,68.4,44.19,52,1/25/2020 1:44,67.4,1/24/2020 1:44,68
1/26/2020 3:44,68.4,44.49,53,1/25/2020 3:44,67.5,1/24/2020 3:44,68.1
1/26/2020 5:44,68.4,44.85,50,1/25/2020 5:44,67.5,1/24/2020 5:44,68.2
1/26/2020 7:44,68.4,45.53,50,1/25/2020 7:44,67.4,1/24/2020 7:44,67
1/26/2020 9:44,68.4,45.8,51,1/25/2020 9:44,67.5,1/24/2020 9:44,66
1/26/2020 11:44,68.4,46.15,52,1/25/2020 11:44,67.7,1/24/2020 11:44,65.7
1/26/2020 13:44,68.5,46.73,55,1/25/2020 13:44,68,1/24/2020 13:44,65.6
1/26/2020 15:44,68.5,47.17,54,1/25/2020 15:44,68.3,1/24/2020 15:44,65.8
1/26/2020 17:44,68.6,48.01,54,1/25/2020 17:44,68.3,1/24/2020 17:44,65.4
1/26/2020 19:44,68.6,48.85,54,1/25/2020 19:44,68.3,1/24/2020 19:44,66.5
1/26/2020 21:44,68.6,49.61,54,1/25/2020 21:44,68.3,1/24/2020 21:44,67
1/26/2020 23:44,68.7,50.17,52,1/25/2020 23:44,68.4,1/24/2020 23:44,67.3
1/27/2020 1:44,68.6,50.65,52,1/26/2020 1:44,68.4,1/25/2020 1:44,67.4
1/27/2020 3:44,68.6,51.14,53,1/26/2020 3:44,68.4,1/25/2020 3:44,67.5
1/27/2020 5:44,68.6,51.47,54,1/26/2020 5:44,68.4,1/25/2020 5:44,67.5
1/27/2020 7:44,68,50.84,54,1/26/2020 7:44,68.4,1/25/2020 7:44,67.4
1/27/2020 9:44,66.3,53.87,55,1/26/2020 9:44,68.4,1/25/2020 9:44,67.5
1/27/2020 11:44,68.2,55.14,61,1/26/2020 11:44,68.4,1/25/2020 11:44,67.7
1/27/2020 13:44,68.7,57.16,58,1/26/2020 13:44,68.5,1/25/2020 13:44,68
1/27/2020 15:44,68.8,57.1,55,1/26/2020 15:44,68.5,1/25/2020 15:44,68.3
1/27/2020 17:44,67.6,56.26,52,1/26/2020 17:44,68.6,1/25/2020 17:44,68.3
1/27/2020 19:44,67.9,56.08,49,1/26/2020 19:44,68.6,1/25/2020 19:44,68.3
1/27/2020 21:44,68.4,55.38,47,1/26/2020 21:44,68.6,1/25/2020 21:44,68.3
1/27/2020 23:44,68.6,54.61,46,1/26/2020 23:44,68.7,1/25/2020 23:44,68.4
1/28/2020 1:44,68.8,53.59,45,1/27/2020 1:44,68.6,1/26/2020 1:44,68.4
1/28/2020 3:44,68.8,52.34,46,1/27/2020 3:44,68.6,1/26/2020 3:44,68.4
1/28/2020 5:44,68.8,51.23,50,1/27/2020 5:44,68.6,1/26/2020 5:44,68.4
1/28/2020 7:44,67.7,51.58,55,1/27/2020 7:44,68,1/26/2020 7:44,68.4
1/28/2020 9:44,66.5,53.67,59,1/27/2020 9:44,66.3,1/26/2020 9:44,68.4
1/28/2020 11:44,65.9,56.35,60,1/27/2020 11:44,68.2,1/26/2020 11:44,68.4
1/28/2020 13:44,65.7,58.16,63,1/27/2020 13:44,68.7,1/26/2020 13:44,68.5
1/28/2020 15:44,66.2,59.31,61,1/27/2020 15:44,68.8,1/26/2020 15:44,68.5
1/28/2020 17:44,66.1,59.38,59,1/27/2020 17:44,67.6,1/26/2020 17:44,68.6
1/28/2020 19:44,66.8,58.24,57,1/27/2020 19:44,67.9,1/26/2020 19:44,68.6
1/28/2020 21:44,67.6,57.49,55,1/27/2020 21:44,68.4,1/26/2020 21:44,68.6
1/28/2020 23:44,67.9,56.98,55,1/27/2020 23:44,68.6,1/26/2020 23:44,68.7
1/29/2020 1:44,68.2,56.57,55,1/28/2020 1:44,68.8,1/27/2020 1:44,68.6
1/29/2020 3:44,68.4,56.28,55,1/28/2020 3:44,68.8,1/27/2020 3:44,68.6
1/29/2020 5:44,68.6,56.1,54,1/28/2020 5:44,68.8,1/27/2020 5:44,68.6
1/29/2020 7:44,67.8,56.34,53,1/28/2020 7:44,67.7,1/27/2020 7:44,68
1/29/2020 9:44,66.5,57.73,52,1/28/2020 9:44,66.5,1/27/2020 9:44,66.3
1/29/2020 11:44,68.9,57.21,52,1/28/2020 11:44,65.9,1/27/2020 11:44,68.2
1/29/2020 13:44,69.2,58.46,53,1/28/2020 13:44,65.7,1/27/2020 13:44,68.7
1/29/2020 15:44,69.3,57.07,54,1/28/2020 15:44,66.2,1/27/2020 15:44,68.8
1/29/2020 17:44,67.9,56.09,54,1/28/2020 17:44,66.1,1/27/2020 17:44,67.6
1/29/2020 19:44,67.7,55.95,54,1/28/2020 19:44,66.8,1/27/2020 19:44,67.9
1/29/2020 21:44,68.3,55.2,54,1/28/2020 21:44,67.6,1/27/2020 21:44,68.4
1/29/2020 23:44,68.5,54.83,54,1/28/2020 23:44,67.9,1/27/2020 23:44,68.6
1/30/2020 1:44,68.7,54.51,53,1/29/2020 1:44,68.2,1/28/2020 1:44,68.8
1/30/2020 3:44,68.9,54.2,52,1/29/2020 3:44,68.4,1/28/2020 3:44,68.8
1/30/2020 5:44,69,53.96,53,1/29/2020 5:44,68.6,1/28/2020 5:44,68.8
1/30/2020 7:44,67.7,54.34,53,1/29/2020 7:44,67.8,1/28/2020 7:44,67.7
1/30/2020 9:44,66.5,56.46,54,1/29/2020 9:44,66.5,1/28/2020 9:44,66.5
1/30/2020 11:44,65.8,58.65,56,1/29/2020 11:44,68.9,1/28/2020 11:44,65.9
1/30/2020 13:44,66.1,58.68,57,1/29/2020 13:44,69.2,1/28/2020 13:44,65.7
1/30/2020 15:44,66.1,59.2,55,1/29/2020 15:44,69.3,1/28/2020 15:44,66.2
1/30/2020 17:44,65.6,59.66,53,1/29/2020 17:44,67.9,1/28/2020 17:44,66.1
1/30/2020 19:44,66.6,57.82,52,1/29/2020 19:44,67.7,1/28/2020 19:44,66.8
1/30/2020 21:44,67.3,56.62,50,1/29/2020 21:44,68.3,1/28/2020 21:44,67.6
1/30/2020 23:44,67.7,55.79,50,1/29/2020 23:44,68.5,1/28/2020 23:44,67.9
1/31/2020 1:44,68,55,49,1/30/2020 1:44,68.7,1/29/2020 1:44,68.2
1/31/2020 3:44,68.2,54.31,48,1/30/2020 3:44,68.9,1/29/2020 3:44,68.4
1/31/2020 5:44,68.3,53.81,48,1/30/2020 5:44,69,1/29/2020 5:44,68.6
1/31/2020 7:44,67.6,53.55,50,1/30/2020 7:44,67.7,1/29/2020 7:44,67.8
1/31/2020 9:44,66.7,54.62,52,1/30/2020 9:44,66.5,1/29/2020 9:44,66.5
1/31/2020 11:44,65.5,56.88,53,1/30/2020 11:44,65.8,1/29/2020 11:44,68.9
1/31/2020 13:44,66.6,56.7,55,1/30/2020 13:44,66.1,1/29/2020 13:44,69.2
1/31/2020 15:44,65.8,57.27,54,1/30/2020 15:44,66.1,1/29/2020 15:44,69.3
1/31/2020 17:44,65.7,57.22,51,1/30/2020 17:44,65.6,1/29/2020 17:44,67.9
1/31/2020 19:44,66.6,54.74,48,1/30/2020 19:44,66.6,1/29/2020 19:44,67.7
1/31/2020 21:44,67.2,52.83,46,1/30/2020 21:44,67.3,1/29/2020 21:44,68.3
1/31/2020 23:44,67.3,52.83,45,1/30/2020 23:44,67.7,1/29/2020 23:44,68.5
2/1/2020 1:44,67.5,51.84,44,1/31/2020 1:44,68,1/30/2020 1:44,68.7
2/1/2020 3:44,67.6,50.65,45,1/31/2020 3:44,68.2,1/30/2020 3:44,68.9
2/1/2020 5:44,67.6,49.61,49,1/31/2020 5:44,68.3,1/30/2020 5:44,69
2/1/2020 7:44,67.8,47.88,53,1/31/2020 7:44,67.6,1/30/2020 7:44,67.7
2/1/2020 9:44,68.6,46.41,57,1/31/2020 9:44,66.7,1/30/2020 9:44,66.5
2/1/2020 11:44,69.2,45.39,60,1/31/2020 11:44,65.5,1/30/2020 11:44,65.8
2/1/2020 13:44,68.6,45.39,63,1/31/2020 13:44,66.6,1/30/2020 13:44,66.1
2/1/2020 15:44,68.6,43.61,61,1/31/2020 15:44,65.8,1/30/2020 15:44,66.1
2/1/2020 17:44,69.1,43.19,55,1/31/2020 17:44,65.7,1/30/2020 17:44,65.6
2/1/2020 19:44,68.8,40.66,46,1/31/2020 19:44,66.6,1/30/2020 19:44,66.6
2/1/2020 21:44,68.6,40.03,47,1/31/2020 21:44,67.2,1/30/2020 21:44,67.3
2/1/2020 23:44,68.4,41.76,46,1/31/2020 23:44,67.3,1/30/2020 23:44,67.7
2/2/2020 1:44,68.4,41.93,45,2/1/2020 1:44,67.5,1/31/2020 1:44,68
2/2/2020 3:44,68.2,42.08,48,2/1/2020 3:44,67.6,1/31/2020 3:44,68.2
2/2/2020 5:44,68.1,42.53,57,2/1/2020 5:44,67.6,1/31/2020 5:44,68.3
2/2/2020 7:44,68.1,43.17,65,2/1/2020 7:44,67.8,1/31/2020 7:44,67.6
2/2/2020 9:44,68.2,44.3,70,2/1/2020 9:44,68.6,1/31/2020 9:44,66.7
2/2/2020 11:44,68.4,44.98,72,2/1/2020 11:44,69.2,1/31/2020 11:44,65.5
2/2/2020 13:44,68.8,45.66,68,2/1/2020 13:44,68.6,1/31/2020 13:44,66.6
2/2/2020 15:44,69.1,45.96,63,2/1/2020 15:44,68.6,1/31/2020 15:44,65.8
2/2/2020 17:44,69.7,45.64,57,2/1/2020 17:44,69.1,1/31/2020 17:44,65.7
2/2/2020 19:44,69.3,46.55,55,2/1/2020 19:44,68.8,1/31/2020 19:44,66.6
2/2/2020 21:44,69.2,46.87,53,2/1/2020 21:44,68.6,1/31/2020 21:44,67.2
2/2/2020 23:44,69.2,47.44,52,2/1/2020 23:44,68.4,1/31/2020 23:44,67.3
2/3/2020 1:44,69.2,47.78,53,2/2/2020 1:44,68.4,2/1/2020 1:44,67.5
2/3/2020 3:44,69.3,48.09,54,2/2/2020 3:44,68.2,2/1/2020 3:44,67.6
2/3/2020 5:44,69.3,48.42,60,2/2/2020 5:44,68.1,2/1/2020 5:44,67.6
2/3/2020 7:44,67.2,50.9,65,2/2/2020 7:44,68.1,2/1/2020 7:44,67.8
2/3/2020 9:44,66.2,53.77,70,2/2/2020 9:44,68.2,2/1/2020 9:44,68.6
2/3/2020 11:44,68.8,56.78,72,2/2/2020 11:44,68.4,2/1/2020 11:44,69.2
2/3/2020 13:44,69,59.6,68,2/2/2020 13:44,68.8,2/1/2020 13:44,68.6
2/3/2020 15:44,69.6,58.18,66,2/2/2020 15:44,69.1,2/1/2020 15:44,68.6
2/3/2020 17:44,67.5,60.65,64,2/2/2020 17:44,69.7,2/1/2020 17:44,69.1
2/3/2020 19:44,68.3,59.74,64,2/2/2020 19:44,69.3,2/1/2020 19:44,68.8
2/3/2020 21:44,69.2,58.85,64,2/2/2020 21:44,69.2,2/1/2020 21:44,68.6
2/3/2020 23:44,69.6,58.29,65,2/2/2020 23:44,69.2,2/1/2020 23:44,68.4
2/4/2020 1:44,69.9,57.86,66,2/3/2020 1:44,69.2,2/2/2020 1:44,68.4
2/4/2020 3:44,70.2,57.59,66,2/3/2020 3:44,69.3,2/2/2020 3:44,68.2
2/4/2020 5:44,70.5,57.63,66,2/3/2020 5:44,69.3,2/2/2020 5:44,68.1
2/4/2020 7:44,68.1,60.59,69,2/3/2020 7:44,67.2,2/2/2020 7:44,68.1
2/4/2020 9:44,67.1,62.98,72,2/3/2020 9:44,66.2,2/2/2020 9:44,68.2
2/4/2020 11:44,66.9,64.65,71,2/3/2020 11:44,68.8,2/2/2020 11:44,68.4
2/4/2020 13:44,66.3,65.76,70,2/3/2020 13:44,69,2/2/2020 13:44,68.8
2/4/2020 15:44,66.2,66.98,70,2/3/2020 15:44,69.6,2/2/2020 15:44,69.1
2/4/2020 17:44,66,67.37,70,2/3/2020 17:44,67.5,2/2/2020 17:44,69.7
2/4/2020 19:44,67.4,66.45,68,2/3/2020 19:44,68.3,2/2/2020 19:44,69.3
2/4/2020 21:44,68.6,63.75,70,2/3/2020 21:44,69.2,2/2/2020 21:44,69.2
2/4/2020 23:44,69.2,64.18,70,2/3/2020 23:44,69.6,2/2/2020 23:44,69.2
2/5/2020 1:44,69.8,63.99,70,2/4/2020 1:44,69.9,2/3/2020 1:44,69.2
2/5/2020 3:44,70.3,63.93,70,2/4/2020 3:44,70.2,2/3/2020 3:44,69.3
2/5/2020 5:44,70.6,63.91,71,2/4/2020 5:44,70.5,2/3/2020 5:44,69.3
2/5/2020 7:44,68.6,65.71,71,2/4/2020 7:44,68.1,2/3/2020 7:44,67.2
2/5/2020 9:44,67.5,66.2,72,2/4/2020 9:44,67.1,2/3/2020 9:44,66.2
2/5/2020 11:44,70.4,64.43,73,2/4/2020 11:44,66.9,2/3/2020 11:44,68.8
2/5/2020 13:44,70.8,64.84,72,2/4/2020 13:44,66.3,2/3/2020 13:44,69
2/5/2020 15:44,70.6,64.16,71,2/4/2020 15:44,66.2,2/3/2020 15:44,69.6
2/5/2020 17:44,69.5,62.38,66,2/4/2020 17:44,66,2/3/2020 17:44,67.5
2/5/2020 19:44,69.5,62.36,60,2/4/2020 19:44,67.4,2/3/2020 19:44,68.3
2/5/2020 21:44,70.2,63.84,55,2/4/2020 21:44,68.6,2/3/2020 21:44,69.2
2/5/2020 23:44,70.4,63.7,52,2/4/2020 23:44,69.2,2/3/2020 23:44,69.6
2/6/2020 1:44,70.6,62.66,49,2/5/2020 1:44,69.8,2/4/2020 1:44,69.9
2/6/2020 3:44,70.5,60.09,46,2/5/2020 3:44,70.3,2/4/2020 3:44,70.2
2/6/2020 5:44,70.4,57.49,46,2/5/2020 5:44,70.6,2/4/2020 5:44,70.5
2/6/2020 7:44,68.3,57.8,46,2/5/2020 7:44,68.6,2/4/2020 7:44,68.1
2/6/2020 9:44,67.4,57.73,46,2/5/2020 9:44,67.5,2/4/2020 9:44,67.1
2/6/2020 11:44,66.8,58.02,44,2/5/2020 11:44,70.4,2/4/2020 11:44,66.9
2/6/2020 13:44,66.1,57.23,43,2/5/2020 13:44,70.8,2/4/2020 13:44,66.3
2/6/2020 15:44,65.6,56.26,43,2/5/2020 15:44,70.6,2/4/2020 15:44,66.2
2/6/2020 17:44,65.4,53.78,40,2/5/2020 17:44,69.5,2/4/2020 17:44,66
2/6/2020 19:44,66,50.98,39,2/5/2020 19:44,69.5,2/4/2020 19:44,67.4
2/6/2020 21:44,66.7,47.82,36,2/5/2020 21:44,70.2,2/4/2020 21:44,68.6
