Date,Temperature,Humidity,Outside Temperature,Previous Date,Temperature on Previous day,2 days before Date,Temperature 2 days before
2/6/2020 23:44,67.3,43.54,35,2/5/2020 23:44,70.6,2/4/2020 23:44,71.1
2/7/2020 1:44,66.4,43.07,34,2/6/2020 1:44,70.2,2/5/2020 1:44,71
2/7/2020 3:44,65.7,42.39,35,2/6/2020 3:44,69.8,2/5/2020 3:44,71
2/7/2020 5:44,65.1,42.32,45,2/6/2020 5:44,69.3,2/5/2020 5:44,70.9
2/7/2020 7:44,65.2,42.61,52,2/6/2020 7:44,69.7,2/5/2020 7:44,70.6
2/7/2020 9:44,66.2,42.32,59,2/6/2020 9:44,69.7,2/5/2020 9:44,70.9
2/7/2020 11:44,68.4,40.62,63,2/6/2020 11:44,69.9,2/5/2020 11:44,71.6
2/7/2020 13:44,69.1,40.61,59,2/6/2020 13:44,70.2,2/5/2020 13:44,70.2
2/7/2020 15:44,69.5,39.31,55,2/6/2020 15:44,70.1,2/5/2020 15:44,71.5
2/7/2020 17:44,69.6,40.32,54,2/6/2020 17:44,69.5,2/5/2020 17:44,71.5
2/7/2020 19:44,68.8,44.99,52,2/6/2020 19:44,69,2/5/2020 19:44,71.6
2/7/2020 21:44,68.5,47.7,53,2/6/2020 21:44,68.1,2/5/2020 21:44,71.2
2/7/2020 23:44,68,51.17,54,2/6/2020 23:44,67.3,2/5/2020 23:44,70.6
2/8/2020 1:44,67.7,54.24,54,2/7/2020 1:44,66.4,2/6/2020 1:44,70.2
2/8/2020 3:44,67.5,57.1,55,2/7/2020 3:44,65.7,2/6/2020 3:44,69.8
2/8/2020 5:44,67.5,58.79,58,2/7/2020 5:44,65.1,2/6/2020 5:44,69.3
2/8/2020 7:44,67.4,60.19,60,2/7/2020 7:44,65.2,2/6/2020 7:44,69.7
2/8/2020 9:44,67.4,60.23,63,2/7/2020 9:44,66.2,2/6/2020 9:44,69.7
2/8/2020 11:44,67.8,58.61,67,2/7/2020 11:44,68.4,2/6/2020 11:44,69.9
2/8/2020 13:44,68,58.18,70,2/7/2020 13:44,69.1,2/6/2020 13:44,70.2
2/8/2020 15:44,68.4,57.93,63,2/7/2020 15:44,69.5,2/6/2020 15:44,70.1
2/8/2020 17:44,68.4,58.3,61,2/7/2020 17:44,69.6,2/6/2020 17:44,69.5
2/8/2020 19:44,68.2,59.46,59,2/7/2020 19:44,68.8,2/6/2020 19:44,69
2/8/2020 21:44,68.1,60.71,57,2/7/2020 21:44,68.5,2/6/2020 21:44,68.1
2/8/2020 23:44,67.8,61.3,56,2/7/2020 23:44,68,2/6/2020 23:44,67.3
2/9/2020 1:44,67.7,62.65,55,2/8/2020 1:44,67.7,2/7/2020 1:44,66.4
2/9/2020 3:44,67.6,63.29,56,2/8/2020 3:44,67.5,2/7/2020 3:44,65.7
2/9/2020 5:44,67.4,62.99,60,2/8/2020 5:44,67.5,2/7/2020 5:44,65.1
2/9/2020 7:44,67.4,63.16,66,2/8/2020 7:44,67.4,2/7/2020 7:44,65.2
2/9/2020 9:44,67.7,64.11,72,2/8/2020 9:44,67.4,2/7/2020 9:44,66.2
2/9/2020 11:44,68.6,64.15,72,2/8/2020 11:44,67.8,2/7/2020 11:44,68.4
2/9/2020 13:44,68.7,65.84,73,2/8/2020 13:44,68,2/7/2020 13:44,69.1
2/9/2020 15:44,69.3,66.64,70,2/8/2020 15:44,68.4,2/7/2020 15:44,69.5
2/9/2020 17:44,69.4,66.78,68,2/8/2020 17:44,68.4,2/7/2020 17:44,69.6
2/9/2020 19:44,69.3,68.11,64,2/8/2020 19:44,68.2,2/7/2020 19:44,68.8
2/9/2020 21:44,69.2,69.47,67,2/8/2020 21:44,68.1,2/7/2020 21:44,68.5
2/9/2020 23:44,69.3,72.36,69,2/8/2020 23:44,67.8,2/7/2020 23:44,68
2/10/2020 1:44,69.4,76.4,70,2/9/2020 1:44,67.7,2/8/2020 1:44,67.7
2/10/2020 3:44,69.5,80.27,70,2/9/2020 3:44,67.6,2/8/2020 3:44,67.5
2/10/2020 5:44,69.6,82.44,68,2/9/2020 5:44,67.4,2/8/2020 5:44,67.5
2/10/2020 7:44,70.1,76.42,70,2/9/2020 7:44,67.4,2/8/2020 7:44,67.4
2/10/2020 9:44,71,71.39,72,2/9/2020 9:44,67.7,2/8/2020 9:44,67.4
2/10/2020 11:44,71.2,71.4,72,2/9/2020 11:44,68.6,2/8/2020 11:44,67.8
2/10/2020 13:44,71.4,71.41,73,2/9/2020 13:44,68.7,2/8/2020 13:44,68
2/10/2020 15:44,70.2,74.75,72,2/9/2020 15:44,69.3,2/8/2020 15:44,68.4
2/10/2020 17:44,71,72.81,72,2/9/2020 17:44,69.4,2/8/2020 17:44,68.4
2/10/2020 19:44,71.3,79.8,70,2/9/2020 19:44,69.3,2/8/2020 19:44,68.2
2/10/2020 21:44,71.5,82.63,71,2/9/2020 21:44,69.2,2/8/2020 21:44,68.1
2/10/2020 23:44,71.4,84.38,72,2/9/2020 23:44,69.3,2/8/2020 23:44,67.8
2/11/2020 1:44,71.3,84.02,71,2/10/2020 1:44,69.4,2/9/2020 1:44,67.7
2/11/2020 3:44,71.2,84.18,70,2/10/2020 3:44,69.5,2/9/2020 3:44,67.6
2/11/2020 5:44,71.2,84.47,73,2/10/2020 5:44,69.6,2/9/2020 5:44,67.4
2/11/2020 7:44,71.1,79.52,75,2/10/2020 7:44,70.1,2/9/2020 7:44,67.4
2/11/2020 9:44,71.7,74.61,77,2/10/2020 9:44,71,2/9/2020 9:44,67.7
2/11/2020 11:44,71.2,75.48,68,2/10/2020 11:44,71.2,2/9/2020 11:44,68.6
2/11/2020 13:44,71.7,68.36,73,2/10/2020 13:44,71.4,2/9/2020 13:44,68.7
2/11/2020 15:44,70.6,67.88,64,2/10/2020 15:44,70.2,2/9/2020 15:44,69.3
2/11/2020 17:44,71.6,65.77,61,2/10/2020 17:44,71,2/9/2020 17:44,69.4
2/11/2020 19:44,71.5,66.27,59,2/10/2020 19:44,71.3,2/9/2020 19:44,69.3
2/11/2020 21:44,71.1,66.07,57,2/10/2020 21:44,71.5,2/9/2020 21:44,69.2
2/11/2020 23:44,70.8,66.33,57,2/10/2020 23:44,71.4,2/9/2020 23:44,69.3
2/12/2020 1:44,70.5,67.26,58,2/11/2020 1:44,71.3,2/10/2020 1:44,69.4
2/12/2020 3:44,70.3,67.82,61,2/11/2020 3:44,71.2,2/10/2020 3:44,69.5
2/12/2020 5:44,70.2,68.63,65,2/11/2020 5:44,71.2,2/10/2020 5:44,69.6
2/12/2020 7:44,70.6,66.55,69,2/11/2020 7:44,71.1,2/10/2020 7:44,70.1
2/12/2020 9:44,71.3,68.2,73,2/11/2020 9:44,71.7,2/10/2020 9:44,71
2/12/2020 11:44,71.4,71.68,75,2/11/2020 11:44,71.2,2/10/2020 11:44,71.2
2/12/2020 13:44,71.4,75.04,74,2/11/2020 13:44,71.7,2/10/2020 13:44,71.4
2/12/2020 15:44,71,77.54,73,2/11/2020 15:44,70.6,2/10/2020 15:44,70.2
2/12/2020 17:44,71.3,75.78,71,2/11/2020 17:44,71.6,2/10/2020 17:44,71
2/12/2020 19:44,71.6,81.01,66,2/11/2020 19:44,71.5,2/10/2020 19:44,71.3
2/12/2020 21:44,71.4,81.06,61,2/11/2020 21:44,71.1,2/10/2020 21:44,71.5
2/12/2020 23:44,71.1,78.74,58,2/11/2020 23:44,70.8,2/10/2020 23:44,71.4
2/13/2020 1:44,70.7,75.87,55,2/12/2020 1:44,70.5,2/11/2020 1:44,71.3
2/13/2020 3:44,70.3,72.46,52,2/12/2020 3:44,70.3,2/11/2020 3:44,71.2
2/13/2020 5:44,69.9,68.17,52,2/12/2020 5:44,70.2,2/11/2020 5:44,71.2
2/13/2020 7:44,70.2,65.64,52,2/12/2020 7:44,70.6,2/11/2020 7:44,71.1
2/13/2020 9:44,70.5,62.59,52,2/12/2020 9:44,71.3,2/11/2020 9:44,71.7
2/13/2020 11:44,70.7,59.04,52,2/12/2020 11:44,71.4,2/11/2020 11:44,71.2
2/13/2020 13:44,71,56.72,52,2/12/2020 13:44,71.4,2/11/2020 13:44,71.7
2/13/2020 15:44,71.1,54.79,50,2/12/2020 15:44,71,2/11/2020 15:44,70.6
2/13/2020 17:44,70.6,53.72,48,2/12/2020 17:44,71.3,2/11/2020 17:44,71.6
2/13/2020 19:44,70.2,52.97,46,2/12/2020 19:44,71.6,2/11/2020 19:44,71.5
2/13/2020 21:44,69.5,51.77,45,2/12/2020 21:44,71.4,2/11/2020 21:44,71.1
2/13/2020 23:44,68.8,49.16,43,2/12/2020 23:44,71.1,2/11/2020 23:44,70.8
2/14/2020 1:44,68.2,47.83,41,2/13/2020 1:44,70.7,2/12/2020 1:44,70.5
2/14/2020 3:44,67.6,46.96,39,2/13/2020 3:44,70.3,2/12/2020 3:44,70.3
2/14/2020 5:44,67.1,46.66,43,2/13/2020 5:44,69.9,2/12/2020 5:44,70.2
2/14/2020 7:44,67.2,45.45,48,2/13/2020 7:44,70.2,2/12/2020 7:44,70.6
2/14/2020 9:44,67.6,44.93,52,2/13/2020 9:44,70.5,2/12/2020 9:44,71.3
2/14/2020 11:44,69.3,44.46,55,2/13/2020 11:44,70.7,2/12/2020 11:44,71.4
2/14/2020 13:44,70.1,44.96,55,2/13/2020 13:44,71,2/12/2020 13:44,71.4
2/14/2020 15:44,70,45.16,52,2/13/2020 15:44,71.1,2/12/2020 15:44,71
2/14/2020 17:44,69.9,44.39,47,2/13/2020 17:44,70.6,2/12/2020 17:44,71.3
2/14/2020 19:44,69,44.61,42,2/13/2020 19:44,70.2,2/12/2020 19:44,71.6
2/14/2020 21:44,68.3,43.48,39,2/13/2020 21:44,69.5,2/12/2020 21:44,71.4
2/14/2020 23:44,67.7,43,40,2/13/2020 23:44,68.8,2/12/2020 23:44,71.1
2/15/2020 1:44,67.1,42.92,43,2/14/2020 1:44,68.2,2/13/2020 1:44,70.7
2/15/2020 3:44,66.5,42.02,41,2/14/2020 3:44,67.6,2/13/2020 3:44,70.3
2/15/2020 5:44,66,41.97,48,2/14/2020 5:44,67.1,2/13/2020 5:44,69.9
2/15/2020 7:44,65.6,42.44,55,2/14/2020 7:44,67.2,2/13/2020 7:44,70.2
2/15/2020 9:44,65.9,43.54,61,2/14/2020 9:44,67.6,2/13/2020 9:44,70.5
2/15/2020 11:44,66.5,46.03,64,2/14/2020 11:44,69.3,2/13/2020 11:44,70.7
2/15/2020 13:44,66.8,48.18,66,2/14/2020 13:44,70.1,2/13/2020 13:44,71
2/15/2020 15:44,67,50.02,62,2/14/2020 15:44,70,2/13/2020 15:44,71.1
2/15/2020 17:44,66.8,51.74,62,2/14/2020 17:44,69.9,2/13/2020 17:44,70.6
2/15/2020 19:44,67,53.43,63,2/14/2020 19:44,69,2/13/2020 19:44,70.2
2/15/2020 21:44,67,54.65,61,2/14/2020 21:44,68.3,2/13/2020 21:44,69.5
2/15/2020 23:44,66.9,56.41,59,2/14/2020 23:44,67.7,2/13/2020 23:44,68.8
