Date,Temperature,Humidity,Outside Temperature,Previous Date,Temperature on Previous day,2 days before Date,Temperature 2 days before
2/11/2020 1:50,67.9,71.4,71,2/10/2020 1:50,69.4,2/9/2020 1:50,67.6
2/11/2020 3:50,68.8,70.47,70,2/10/2020 3:50,69.7,2/9/2020 3:50,67.5
2/11/2020 5:50,69.3,70.09,73,2/10/2020 5:50,70,2/9/2020 5:50,67.4
2/11/2020 7:50,66.2,73.72,75,2/10/2020 7:50,65.8,2/9/2020 7:50,67.6
2/11/2020 9:50,64.8,75.07,77,2/10/2020 9:50,66.7,2/9/2020 9:50,67.9
2/11/2020 11:50,64.7,75.86,68,2/10/2020 11:50,64.8,2/9/2020 11:50,66.7
2/11/2020 13:50,64.1,75.33,73,2/10/2020 13:50,64.4,2/9/2020 13:50,67.9
2/11/2020 15:50,64,75.97,64,2/10/2020 15:50,64.3,2/9/2020 15:50,69
2/11/2020 17:50,63.6,75.59,61,2/10/2020 17:50,64.1,2/9/2020 17:50,67.4
2/11/2020 19:50,63.1,75.15,59,2/10/2020 19:50,63.8,2/9/2020 19:50,69.1
2/11/2020 21:50,65.2,72.8,57,2/10/2020 21:50,64,2/9/2020 21:50,69.5
2/11/2020 23:50,66.7,70.52,57,2/10/2020 23:50,66.7,2/9/2020 23:50,69.1
2/12/2020 1:50,67.4,69.71,58,2/11/2020 1:50,67.9,2/10/2020 1:50,69.4
2/12/2020 3:50,67.9,69.1,61,2/11/2020 3:50,68.8,2/10/2020 3:50,69.7
2/12/2020 5:50,68.2,68.65,65,2/11/2020 5:50,69.3,2/10/2020 5:50,70
2/12/2020 7:50,64.5,71.16,69,2/11/2020 7:50,66.2,2/10/2020 7:50,65.8
2/12/2020 9:50,63.4,74.18,73,2/11/2020 9:50,64.8,2/10/2020 9:50,66.7
2/12/2020 11:50,64.9,73.8,75,2/11/2020 11:50,64.7,2/10/2020 11:50,64.8
2/12/2020 13:50,63.7,76.32,74,2/11/2020 13:50,64.1,2/10/2020 13:50,64.4
2/12/2020 15:50,63.7,77.4,73,2/11/2020 15:50,64,2/10/2020 15:50,64.3
2/12/2020 17:50,63.6,76.75,71,2/11/2020 17:50,63.6,2/10/2020 17:50,64.1
2/12/2020 19:50,63.7,79.15,66,2/11/2020 19:50,63.1,2/10/2020 19:50,63.8
2/12/2020 21:50,67,75.7,61,2/11/2020 21:50,65.2,2/10/2020 21:50,64
2/12/2020 23:50,67.4,75.2,58,2/11/2020 23:50,66.7,2/10/2020 23:50,66.7
2/13/2020 1:50,68,74.62,55,2/12/2020 1:50,67.4,2/11/2020 1:50,67.9
2/13/2020 3:50,68.1,74.23,52,2/12/2020 3:50,67.9,2/11/2020 3:50,68.8
2/13/2020 5:50,68.2,73.54,52,2/12/2020 5:50,68.2,2/11/2020 5:50,69.3
2/13/2020 7:50,67,70.02,52,2/12/2020 7:50,64.5,2/11/2020 7:50,66.2
2/13/2020 9:50,63.9,72.31,52,2/12/2020 9:50,63.4,2/11/2020 9:50,64.8
2/13/2020 11:50,63.5,71.43,52,2/12/2020 11:50,64.9,2/11/2020 11:50,64.7
2/13/2020 13:50,62.6,71.29,52,2/12/2020 13:50,63.7,2/11/2020 13:50,64.1
2/13/2020 15:50,62.3,70.85,50,2/12/2020 15:50,63.7,2/11/2020 15:50,64
2/13/2020 17:50,61.9,70.46,48,2/12/2020 17:50,63.6,2/11/2020 17:50,63.6
2/13/2020 19:50,61.9,68.68,46,2/12/2020 19:50,63.7,2/11/2020 19:50,63.1
2/13/2020 21:50,64.9,63.15,45,2/12/2020 21:50,67,2/11/2020 21:50,65.2
2/13/2020 23:50,64.3,63.92,43,2/12/2020 23:50,67.4,2/11/2020 23:50,66.7
2/14/2020 1:50,64.3,62.51,41,2/13/2020 1:50,68,2/12/2020 1:50,67.4
2/14/2020 3:50,64.1,61.19,39,2/13/2020 3:50,68.1,2/12/2020 3:50,67.9
2/14/2020 5:50,63.9,59.6,43,2/13/2020 5:50,68.2,2/12/2020 5:50,68.2
2/14/2020 7:50,64.8,53.78,48,2/13/2020 7:50,67,2/12/2020 7:50,64.5
2/14/2020 9:50,62.3,56.88,52,2/13/2020 9:50,63.9,2/12/2020 9:50,63.4
2/14/2020 11:50,62.4,57.16,55,2/13/2020 11:50,63.5,2/12/2020 11:50,64.9
2/14/2020 13:50,65.5,54.83,55,2/13/2020 13:50,62.6,2/12/2020 13:50,63.7
2/14/2020 15:50,64.4,54.64,52,2/13/2020 15:50,62.3,2/12/2020 15:50,63.7
2/14/2020 17:50,62.4,57.37,47,2/13/2020 17:50,61.9,2/12/2020 17:50,63.6
2/14/2020 19:50,63.6,56.04,42,2/13/2020 19:50,61.9,2/12/2020 19:50,63.7
2/14/2020 21:50,66.7,50.92,39,2/13/2020 21:50,64.9,2/12/2020 21:50,67
2/14/2020 23:50,65.4,52.38,40,2/13/2020 23:50,64.3,2/12/2020 23:50,67.4
2/15/2020 1:50,64.9,52.22,43,2/14/2020 1:50,64.3,2/13/2020 1:50,68
2/15/2020 3:50,64.4,51.75,41,2/14/2020 3:50,64.1,2/13/2020 3:50,68.1
2/15/2020 5:50,64,51.25,48,2/14/2020 5:50,63.9,2/13/2020 5:50,68.2
2/15/2020 7:50,66.9,44.8,55,2/14/2020 7:50,64.8,2/13/2020 7:50,67
2/15/2020 9:50,67.8,43.12,61,2/14/2020 9:50,62.3,2/13/2020 9:50,63.9
2/15/2020 11:50,67.7,43.13,64,2/14/2020 11:50,62.4,2/13/2020 11:50,63.5
2/15/2020 13:50,63.1,50.29,66,2/14/2020 13:50,65.5,2/13/2020 13:50,62.6
2/15/2020 15:50,61.8,54.5,62,2/14/2020 15:50,64.4,2/13/2020 15:50,62.3
2/15/2020 17:50,66,51.36,62,2/14/2020 17:50,62.4,2/13/2020 17:50,61.9
2/15/2020 19:50,67.4,50.49,63,2/14/2020 19:50,63.6,2/13/2020 19:50,61.9
2/15/2020 21:50,68.1,50.16,61,2/14/2020 21:50,66.7,2/13/2020 21:50,64.9
2/15/2020 23:50,67.1,51.29,59,2/14/2020 23:50,65.4,2/13/2020 23:50,64.3
